,내부온도관측치,내부습도관측치,CO2관측치,EC관측치,총추정광량,rate_match
2022-02-07,47.93520995,73.12678066,952.192,5.980104511,670.7784085,0.4
2022-02-08,46.50524647,86.1530319,990.7106667,5.991189659,670.8343357,0
2022-02-09,47.24316795,92.79336278,1030.850667,6.013932022,671.4371067,0.42857
2022-02-10,47.78041768,99.31614009,994.2573333,6.041792044,670.9275477,0.15
2022-02-11,47.66151962,107.5006885,1008.842667,6.085362644,670.4304171,1.04348
2022-02-12,47.61243631,114.1080808,908.6066667,6.132228837,671.7478133,0.55319
2022-02-13,47.49875687,120.4186465,868.556,6.185060441,670.9036248,0.39726
2022-02-14,47.30365026,129.1360789,932.1493333,6.219957394,670.4552736,0
2022-02-15,46.8526126,135.1141047,835.0373333,6.23141189,671.7478133,0.51961
2022-02-16,47.22519841,136.2479693,827.4712667,6.249297858,671.0207597,0.41935
2022-02-17,47.17698316,132.4149969,827.463,6.274179602,670.5049867,0.30909
2022-02-18,46.43873318,116.8969793,926.7493333,6.324989565,671.6608155,0.41667
2022-02-19,46.26079977,109.0858667,871.0813333,6.394278169,671.7478133,0.26961
2022-02-20,44.51159987,115.5028001,848.4846667,6.505483497,669.8835733,0.32046
2022-02-21,45.04139984,133.6590001,909.62,6.466099334,649.0662267,0.38158
2022-02-22,45.82893317,131.2541332,872.908,6.243095383,671.1139717,0.42116
2022-02-23,45.7005332,131.1810666,868.972,5.967066951,671.7478133,0.23455
2022-02-24,45.73759986,132.9554665,869.1056667,5.928957794,670.380704,0.28709
2022-02-25,46.43906648,141.0499999,877.0352667,5.861768411,671.0269739,0.23149
2022-02-26,46.95226649,138.6556,830.3026667,5.746328853,671.3352667,0.2226
2022-02-27,45.90706652,129.0323999,830.3706667,5.620389065,671.0953293,0.03673
2022-02-28,47.26519984,141.7307999,864.0698667,5.177444193,670.2004941,0.02071
2022-03-01,47.03253322,143.1833334,814.8906667,4.056433128,672.5898667,0.26412
2022-03-02,47.33133311,138.5350667,874.7504762,1.758479466,671.5054621,-0.1645
2022-03-03,47.85359981,141.6452,902.6076,5.028151885,670.8902629,0.18713
2022-02-04,46.46703207,76.71593832,1082.618667,11.02665058,589.0700507,-0.88372
2022-02-05,45.61518894,72.90679796,1004.694667,11.08005361,587.8125847,0.8
2022-02-06,45.95260703,70.48957813,999.26,11.15372805,589.0700507,0.44444
2022-02-07,47.35100986,76.54505744,1036.96,11.1998589,589.0700507,0.30769
2022-02-08,46.80996831,87.117703,1075.008,11.25868163,587.6446927,0.41176
2022-02-09,47.48471153,91.5521672,1120.177333,11.33190023,588.8729931,0.375
2022-02-10,47.40992498,97.98371748,1088.629333,11.43563529,589.0700507,0.39394
2022-02-11,47.54348225,104.7649948,1107.270667,11.54498983,588.3299815,0.41304
2022-02-12,47.70953268,110.4856237,1009.52,11.65943398,588.6531017,0.44615
2022-02-13,47.39690956,117.9344495,973.124,11.79881006,589.0700507,0.5
2022-02-14,47.14543414,128.6011896,1056.229333,11.8997836,588.5292455,0.35461
2022-02-15,47.65841659,131.4864156,962.9148,11.97197645,587.7308451,0.61257
2022-02-16,47.43727277,137.0559481,909.4016,12.07496403,588.9376667,0.68182
2022-02-17,47.27674804,137.1089917,902.9779333,12.13970879,589.0700507,0.32046
2022-02-18,45.76026655,143.9747184,848.348,12.27250542,587.9801893,0.31871
2022-02-19,45.13026647,138.0923213,900.4745333,12.28353825,589.0700507,0.33925
2022-02-20,44.05833313,131.8032267,889.5072,12.02508118,589.0700507,0.14238
2022-02-21,44.66813307,142.9304403,946.982,12.20011595,568.7168903,0.06014
2022-02-22,45.5066665,140.5411449,907.4014667,11.6142101,588.6885992,0.29733
2022-02-23,45.17773321,141.8574757,906.4293333,10.83361312,588.52512,15.6196
2022-02-24,45.42453316,143.631473,902.722,10.50598616,589.1559157,-0.9216
2022-02-25,46.03533318,148.4108001,916.768,10.06197121,587.5987379,0.0651
2022-02-26,46.8382665,143.4654667,869.5786667,9.465600918,589.6149813,0.14161
2022-02-27,45.3207998,138.8386669,873.352,8.731670281,589.0700507,0.20319
2022-02-28,46.70173319,148.6022668,910.384,7.607827174,587.6478586,0.13903
2022-03-01,46.80533319,148.9706667,855.104,6.387887558,588.4978735,0.033
2022-03-02,46.30819985,147.2923466,923.1570095,6.876224059,588.0305569,-0.09725
2022-03-03,47.21226651,148.2883331,965.9274667,8.065055669,588.3489771,0.25267
2022-02-04,44.54877549,78.00351477,1244.362667,10.46566853,815.4579552,52
2022-02-05,41.46777701,79.05337369,1167.861333,10.6773118,814.2895693,-0.90566
2022-02-06,41.13706677,77.88269016,1164.412,10.79037152,812.6626909,1.2
2022-02-07,44.62679253,81.59565786,1199.445333,10.76067884,814.6726821,0.45455
2022-02-08,44.60035801,93.3724097,1247.324,10.74679696,814.8549173,0.125
2022-02-09,44.82147595,97.8353721,1296.148,10.80332815,813.0644461,0.05556
2022-02-10,44.84567973,103.4034452,1263.204,10.87216357,814.4026389,0.15789
2022-02-11,45.08169345,109.0882741,1281.701333,10.95353844,815.231816,0.27273
2022-02-12,43.63439269,115.6999562,1179.974667,11.08166069,812.9557893,1
2022-02-13,43.01740884,120.7598677,1142.561333,11.22181164,814.3104181,0.10714
2022-02-14,44.94888504,129.7889889,1226.828667,11.29934383,814.8549173,1.27419
2022-02-15,43.6050722,134.6584238,1097.669333,11.39349328,814.10112,0.36879
2022-02-16,42.90012246,139.9968212,1046.764,11.45549523,812.5496213,0.39896
2022-02-17,42.6939759,140.1974256,994.6630667,11.39361461,814.6287781,0.26667
2022-02-18,43.2684639,144.2629965,942.0233333,11.1504304,814.8549173,0.2076
2022-02-19,40.65470277,138.5871853,1019.871867,10.6090464,814.10112,0.10412
2022-02-20,39.74383361,140.0558452,901.796,10.63152387,814.10112,0.13158
2022-02-21,42.34366647,147.7957776,973.0671035,10.66996132,786.964416,0.10271
2022-02-22,42.36693315,10811.76064,951.2314416,10.32699753,813.8372909,0.35149
2022-02-23,42.09279986,147.2947641,883.9333333,9.671626039,814.10112,0.27178
2022-02-24,42.35439982,148.7107336,920.996,9.268235266,814.8549173,0.21779
2022-02-25,43.84006658,149.3508664,914.6912,9.116739393,814.1512381,0.089
2022-02-26,44.25533306,152.2493334,936.4013333,9.031573579,813.0728667,0.57672
2022-02-27,42.39573311,151.4120534,925.0393333,8.744072824,814.8212352,0.22298
2022-02-28,44.76599988,154.2387999,939.4693333,7.762966629,814.8549173,0.13675
2022-03-01,44.49279982,154.9569999,928.818,6.199059889,814.4465429,0.03869
2022-03-02,44.13019983,154.5380669,978.319219,4.689929138,814.7165861,-0.02269
2022-03-03,45.98586645,151.9197332,999.1830667,5.75418305,814.10112,0.34893
2022-02-04,49.02889539,53.58925367,1144.009333,7.601403194,994.0094883,3
2022-02-05,46.69767988,51.1411607,1071.980667,8.017190277,995.2678885,1
2022-02-06,45.6459999,51.63571066,1070.68,8.133079641,995.9041573,0.625
2022-02-07,47.67546654,56.99938754,1109.241333,8.109992576,994.8865771,-0.38462
2022-02-08,48.4503998,65.34389305,1141.8,8.092396457,994.2586827,-0.5
2022-02-09,48.71866637,71.97100884,1180.182667,8.098245796,995.8478712,1.25
2022-02-10,48.95973316,80.91923439,1136.190667,8.123275889,995.5401381,0.55556
2022-02-11,49.05206652,92.51301151,1145.759333,8.172374773,994.2586827,0.78571
2022-02-12,48.54559979,104.6513987,1023.588,8.242047813,995.2572616,0.28
2022-02-13,48.01119988,113.4334326,971.9066667,8.312190299,995.7472299,0.34375
2022-02-14,48.5986664,126.623106,1027.285333,8.34257897,994.2586827,0.30233
2022-02-15,47.97759981,135.0911983,888.5573333,8.339622171,994.2586827,0.16071
2022-02-16,47.45826653,139.6243752,804.244,8.260271137,995.1818819,0.18462
2022-02-17,47.1219998,141.0184447,782.9433333,8.049300741,995.1885011,0.32468
2022-02-18,47.20186644,138.1819669,806.5840667,7.557636197,994.2586827,0.04902
2022-02-19,46.30679987,132.8831421,816.4918667,6.646761757,993.7917696,0.11215
2022-02-20,45.05966644,126.7691899,850.0153333,6.041644434,994.9517349,0.35294
2022-02-21,46.0265331,133.3416665,880.4813333,5.816968154,994.2586827,0.04348
2022-02-22,46.93626644,139.1284401,821.2776,6.869316294,996.3945768,0.79167
2022-02-23,46.86746648,143.2269202,811.328,8.493387044,994.3464907,0.70764
2022-02-24,46.93293315,144.1179735,826.9226667,7.918810153,994.3633317,0.20233
2022-02-25,47.84973315,149.5466666,832.0786667,7.226048557,995.9755755,0.99353
2022-02-26,48.1786665,148.8736667,818.978,6.298003224,995.3380215,0.37825
2022-02-27,46.98413312,143.4953335,806.1346667,5.525869142,994.2586827,0.13133
2022-02-28,47.98493317,150.8905333,847.824,4.130883604,995.4270685,-0.0583
2022-03-01,47.9241331,151.0322264,810.9613333,2.566784068,995.621732,0.00608
2022-03-02,48.05899981,151.5857999,868.822,5.094166194,994.2586827,-0.01978
2022-03-03,48.75506647,149.6383333,903.5913333,3.437556177,995.3641171,0.16368
2022-02-05,31.67581329,86.18615301,845.6586667,2.52701967,507.7981153,0.81081
2022-02-06,31.8111333,89.95297864,896.1370667,2.52719188,507.6592611,0.19403
2022-02-07,31.56179994,95.10190645,874.8686667,2.55006061,548.2762882,0.2875
2022-02-08,33.94313326,99.05494758,876.3753333,2.573214296,565.6298231,0.36893
2022-02-09,34.85643988,104.4444534,877.328,2.575239599,566.5583712,0.31915
2022-02-10,35.68799989,112.3666131,866.592,2.588865297,567.3514635,0.25269
2022-02-11,35.0505866,112.4918824,871.5226667,2.591636497,567.7988325,0.18884
2022-02-12,36.38706653,121.4397999,873.928,2.603618536,568.1122183,0.38989
2022-02-13,38.35746665,128.1244799,849.0973333,2.607326595,567.263057,0.34545
2022-02-14,40.88713325,130.8418657,827.5826667,2.599851972,564.9710572,0.50965
2022-02-15,35.88481363,133.091428,825.1586667,2.598824796,565.4711179,0.49361
2022-02-16,38.24867989,130.7994052,804.7853333,2.530713061,566.5694707,0.32962
2022-02-17,34.21053315,137.2213468,805.794,2.559529403,566.3667472,0.22344
2022-02-18,35.49893329,142.9978667,818.3406667,2.497478932,567.7535915,0.33053
2022-02-19,33.95759989,144.2921866,814.558,2.430227739,565.085174,0.16495
2022-02-20,32.34920252,139.2670643,775.028,2.33054846,565.6354701,0.11104
2022-02-21,33.21586664,141.55236,797.8977333,2.235540127,565.5029055,0.21088
2022-02-22,36.12042661,142.4793599,801.9333333,2.08590486,567.3527907,-0.08026
2022-02-23,33.96626662,135.0424438,884.356,2.059648665,565.9099567,0.30461
2022-02-24,34.28945323,125.3651333,816.968,1.997315887,566.3167707,-0.03092
2022-02-25,38.8959999,137.9203999,869.1166667,1.84464821,567.5464514,-0.09724
2022-02-26,37.27659985,143.3888002,877.372,1.609531205,567.8630214,0.11325
2022-02-27,38.8852665,143.1617999,874.946,1.350832323,565.484267,0.06436
2022-02-28,38.79059983,144.4968666,892.6,1.138583581,566.4470717,0.14164
2022-03-01,40.4478666,145.6270801,873.6213333,0.578212383,567.0773524,-0.08407
2022-03-02,35.86163989,146.1705333,835.6689333,0.920795193,567.8561511,0.15176
2022-02-23,39.50219986,69.09226657,1564.322667,5.441212799,344.6347643,0.5
2022-02-24,39.5239713,95.10159999,1684.806667,5.412480272,344.5941415,0.55556
2022-02-25,41.74891982,86.45599993,1422.46,5.417710635,344.6393755,0.28571
2022-02-26,41.78779982,63.60866643,979.7713333,5.507148481,344.7392565,0.5
2022-02-27,40.68586656,59.06453336,805.3586667,5.647094443,344.6842937,0.2963
2022-02-28,42.29706636,86.66264672,1366.234,5.668118181,344.6732165,0.31429
2022-03-01,40.77057313,105.0295386,957.6765333,5.819538561,344.714304,0.28261
2022-03-02,40.82253319,108.3553269,1387.794133,5.8655855,344.4384485,0.28814
2022-03-03,41.53826652,111.2248028,1640.122667,5.943975477,344.6626781,0.19737
2022-03-04,42.18839984,115.1773086,1504.49,6.031625899,344.655404,0.38462
2022-03-05,41.64639984,114.0762535,953.3893333,6.198095448,344.763093,0.13492
2022-03-06,40.44586649,112.2902665,828.2946667,6.379768686,344.5701214,0.24476
2022-03-07,41.04693314,117.8975867,1476.589733,6.486755092,344.8201691,0.20225
2022-03-08,41.43746646,119.8425992,1291.792267,6.719905185,344.5364265,0.27103
2022-03-09,40.48933308,119.4575067,889.5013333,7.00397125,344.6887218,0.20956
2022-03-10,40.69453307,121.2818534,993.47,7.201559618,344.8061943,0.26444
2022-03-11,41.49226652,123.0548002,1041.673333,7.467962822,344.5855315,0.27163
2022-03-12,42.05199983,130.6743748,905.8044444,7.702754995,344.5882351,0.32136
2022-03-13,42.0918664,136.2851061,862.6225333,7.772541186,344.6050281,0.18169
2022-03-14,41.83019983,137.5890703,1269.010267,7.143611992,344.6386247,0.23245
2022-03-15,44.10933314,140.4617098,1586.955333,5.189432262,344.4668105,0.26326
2022-03-16,45.39813313,141.5485427,1420.637333,2.283457106,344.6473276,0.2605
2022-03-17,42.27573302,137.6928926,962.5606667,0.305378804,344.5830367,0.11968
2022-03-18,38.2601488,132.2316248,962.7069333,3.724579898,344.6179907,0.17245
2022-03-19,38.30879977,128.9676136,808.3713333,6.131584594,344.5514683,0.1438
2022-03-20,40.88799987,128.0769333,781.204,6.131375965,344.6520153,0.16064
2022-03-21,40.56813317,133.1260001,1070.620933,6.218978036,344.5873733,0.20389
2022-03-22,42.08499978,133.5773999,1088.758667,6.275952802,344.6287123,0.17142
2022-03-23,42.66822405,131.0881777,998.2102222,6.184664122,347.150806,0.01355
2022-03-24,43.28933314,130.5689332,1000.732,6.373410621,344.6527625,0.11961
2022-03-25,44.59333314,137.5876,905.24,0.066834347,344.7112599,0.13271
2022-03-26,44.82199987,136.5344,787.8226667,0,344.6374543,0.01386
2022-03-27,44.74119983,133.9717334,783.6706667,0,344.5131589,0.05663
2022-03-28,45.46586647,135.7868933,1041.098533,0,344.6399745,-0.1163
2022-03-29,47.15619981,130.1417333,1180.916,0,344.5378137,-0.34055
2022-03-30,43.87484434,132.6721331,1132.099911,0.052055894,341.2781554,0.39412
2022-03-31,45.04666641,140.10348,1088.414,0,344.6023599,-0.10994
2022-04-01,44.03519977,140.9361041,947.1526667,0,344.6802037,-0.09453
2022-04-02,42.89293318,136.7814079,868.0853333,0,344.6772061,0.30317
2022-04-03,42.54386645,134.6598801,866.9626667,0,344.6016169,-0.17325
2022-04-04,43.6069333,139.9842134,962.9293333,0,344.6993285,0
2022-04-05,43.73939985,139.5495571,964.0833333,0,344.6428472,0.07674
2022-04-06,45.10306644,140.2917067,910.96,0,344.693165,-0.13319
2022-04-07,45.14759991,140.2834268,1010.661333,0,344.6664767,0.30925
2022-02-24,36.78423724,98.75376001,938.1757333,3.152481423,566.5304387,-0.12308
2022-02-25,42.98046642,114.2776934,921.826,3.187776717,565.5797719,0.20175
2022-02-26,41.47466654,132.1376666,871.6513333,3.240022854,565.8615033,0.73723
2022-02-27,43.15526647,138.4104798,823.3366667,3.206194705,565.6716386,0.39076
2022-02-28,42.89950651,142.0869068,828.3096,3.189838457,566.1716936,0.34441
2022-03-01,44.61114649,144.8490736,827.732,3.118095769,567.1894271,0.30787
2022-03-02,39.0073999,147.5614368,840.6458667,3.074307027,567.5180733,0.2457
2022-03-03,40.47899991,148.6321668,847.022,2.966583622,567.8074251,0.27172
2022-03-04,5.048466675,33.30526671,531.5986667,5332.528766,236.5399731,0.36334
2022-03-05,0,0,385.92,6800.64,301.66912,0.07399
2022-03-06,0,0,385.92,6800.64,301.66912,0.10444
2022-03-07,0,0,385.92,6800.64,301.66912,-0.11335
2022-03-08,22.52355517,94.02706665,644.0493333,2621.972953,672.2612542,0.14523
2022-03-09,34.36799927,152.64,810.24,1.438691025,905.00736,0.00264
2022-03-10,34.36799927,152.64,810.24,1.438691025,905.00736,0.08827
2022-03-11,39.16488856,147.2093762,797.3395556,1.242429931,905.00736,0.02119
2022-03-12,42.88,142.5919971,787.84,1.089568596,905.00736,0.01186
2022-03-13,42.88,142.5919971,787.84,1.089568596,905.00736,0.12771
2022-03-14,42.51013319,151.4409985,798.532,0.921988748,813.4967105,-0.07377
2022-03-15,40.70262206,157.6065112,870.6246667,0.172316004,567.3619493,0.12227
2022-03-16,42.46329826,156.4799013,867.4585397,0.036009168,567.7819737,0.13243
2022-03-17,37.04237762,159.1657823,880.0592,1.195086199,567.9582945,-0.06884
2022-03-08,41.76146655,126.3366003,1603.993333,4.533003599,313.6117878,0.6
2022-03-09,39.42019972,124.0676664,1150.451333,4.50850333,313.6159133,0.625
2022-03-10,40.7292665,119.8424001,1260.807333,4.504486282,313.6365406,0.61538
2022-03-11,41.00879986,122.60604,1316.628,4.570878776,313.5890977,0.38095
2022-03-12,42.21346659,128.4536133,1160.958667,4.691436504,313.4756474,0.24138
2022-03-13,41.64166648,135.1227599,1123.418,3.755129483,313.5705331,0.27778
2022-03-14,42.03653309,136.3789599,1576.108,0.487522312,313.5808468,0.28261
2022-03-15,46.09626662,132.5246931,1902.735333,0.003705565,313.6901717,0.98305
2022-03-16,47.8668665,126.8002671,1715.201333,0.000790675,313.6509797,-0.03419
2022-03-17,40.65413316,118.4606662,1239.064,0.008781064,313.5437176,0.30973
2022-03-18,33.37318652,123.7685589,1304.574,2.952155214,313.5519685,0.18919
2022-03-19,35.14975987,137.8475017,1110.356,4.849313334,313.6138505,0.17045
2022-03-20,39.45453321,141.0206664,1031.954667,4.844329669,313.7706183,0.45631
2022-03-21,39.43693314,142.2235654,1377.658667,4.89121069,313.6324151,0.32
2022-03-22,40.55213313,144.4232717,1433.380667,4.934815978,313.5725959,0.43687
2022-03-23,37.29113315,142.7815196,1295.986667,4.877350832,314.8143613,0.25308
2022-03-24,36.68235505,135.036598,1295.274,4.960343618,313.4034517,0.12903
2022-03-25,41.73566658,136.0182265,1174.329333,3.213012528,313.6736698,0.34783
2022-03-26,43.00526657,140.1215127,979.5446667,0.329686231,313.5725959,0.37696
2022-03-27,43.12586642,140.9416667,965.2546667,0,313.6984226,0.34203
2022-03-28,43.33906644,141.2465786,1306.0632,1.094317984,313.4570828,0.17157
2022-03-29,45.32273312,141.8626404,1436.820667,1.685592683,315.7425913,0.26394
2022-03-30,44.93295527,142.9837546,1353.785778,1.485889605,315.5961373,0.17548
2022-03-31,46.13306651,142.0640266,1304.698,1.14314059,313.6860462,0.00573
2022-04-01,45.28313308,142.7950935,1080.132667,0.24369761,313.6055996,0.11567
2022-04-02,43.10056648,142.6734,982.02,3.70E-06,313.4797729,0.04545
2022-04-03,42.82319985,137.2246664,1029.573333,0.000345344,313.5664077,-0.49194
2022-04-04,45.16279972,126.6957763,1209.473079,1.533200991,313.6922344,0.97452
2022-04-05,45.03166658,137.6959112,1206.832978,3.796213552,313.6014741,0.13343
2022-04-06,47.42606638,142.2844403,1189.321867,2.922358026,313.5375294,0.18604
2022-04-07,47.21246639,144.8055735,1228.035333,0.168104593,313.5272157,0.05126
2022-04-08,46.6363731,146.3042558,1048.753822,0.352261791,313.617976,-0.07615
2022-04-09,44.14690667,145.7920987,1022.712267,0.493269013,313.4983375,0.06154
2022-04-10,45.88331087,147.4161885,1004.893111,0.229172294,313.5725959,-0.04146
2022-04-11,47.86466647,147.9972876,996.7926667,0,313.6014741,0.02346
2022-04-12,47.03519986,140.1952035,1095.687467,0.868021322,313.5210275,0.01164
2022-04-13,38.74173318,142.7364,1083.252667,2.029203199,313.5045257,0.01115
2022-03-08,44.12546642,118.2097337,1592.1176,0.458076367,282.7166436,0.5
2022-03-09,41.88806644,110.3113333,1136.605333,0.573897613,275.1108701,0.66667
2022-03-10,43.41153316,97.87569281,1257.330667,0.310091538,282.7372709,0.53333
2022-03-11,43.70859981,101.0227334,1306.926667,0.350156319,275.1253093,0.3913
2022-03-12,44.71973329,111.9659996,1155.719333,0.503746605,275.1170583,0.34375
2022-03-13,44.15386658,124.065733,1115.297333,0.647255389,275.1232465,0.27907
2022-03-14,44.49233316,124.8921998,1567.593333,0.594896268,275.1356229,0.36364
2022-03-15,48.40053315,120.4302274,1904.728,0.354182085,275.0943683,0.30667
2022-03-16,50.10659989,115.0608664,1716.860667,0.224830395,282.7826511,0.15306
2022-03-17,43.68319975,109.6889998,1238.195333,0.345239599,275.0984937,0.23894
2022-03-18,36.2756734,118.240648,1276.231333,2.206816149,275.1191211,0.30714
2022-03-19,38.03246663,123.9800144,1073.971333,3.345923151,282.7578983,0.29508
2022-03-20,42.02706663,128.5383329,1004.891333,3.360455783,282.7578983,0.81013
2022-03-21,41.92746652,132.0409734,1346.866,3.414515468,274.9541024,0.41958
2022-03-22,43.00693321,139.8527065,1399.440667,3.446412426,282.7847138,0.39245
2022-03-23,39.50850663,141.8032667,1271.847311,3.40978296,275.4594721,0.39269
2022-03-24,42.23039996,119.7479332,1303.556289,3.478689971,275.1026192,0.18459
2022-03-25,46.94266647,110.2593997,1180.89,3.571080816,275.0551763,0.45747
2022-03-26,48.90639973,150.8215998,982.938,3.432591485,282.9868617,0.23345
2022-03-27,48.72554656,152.6093596,965.578,2.251896238,275.1686267,0.14314
2022-03-28,49.29986651,152.7820732,1287.361333,0.43158358,275.3645863,0.1113
2022-03-29,50.89499974,155.9591737,1411.158,0.029193478,275.2408223,0.01408
2022-03-30,52.01695496,141.2989118,1280.012667,1.233261518,334.7882839,0.02531
2022-03-31,54.96417697,109.0473116,1534.405111,2.39282063,302.7700614,0.06954
2022-04-01,51.73859975,126.6212448,1152.609486,0.404775035,275.1727521,0.00281
2022-04-02,49.48753322,134.6971334,1039.908667,0.204618357,275.1253093,0.02638
2022-04-03,48.84946652,143.7653468,1034.125333,0.273676221,282.7537728,0.06535
2022-04-04,50.77213323,148.3974008,1124.347333,0.754320836,282.6733262,0.06006
2022-04-05,51.00686645,151.2404416,1163.827782,0.028816187,282.2057432,-0.0431
2022-04-06,53.25293433,150.4354239,1140.722901,0.025243181,282.3755243,-0.12576
2022-04-07,53.97018025,108.3265933,1308.607722,0.023930334,274.8977162,-0.3864
2022-04-08,53.78042294,89.60345118,1248.8709,1.656229674,289.8004176,0.85613
2022-04-09,49.88046088,139.5132778,1098.930521,2.118210008,274.5211791,0.11792
2022-04-10,51.53790186,154.2899818,1034.438981,1.076596152,276.1428263,0.16526
2022-04-11,53.3412711,158.0844341,1028.855315,1.271667838,274.7981573,0.0437
2022-04-12,52.01695767,160.2062809,1025.494038,4.004453765,275.1532053,0.14486
2022-04-13,44.39347616,161.1668218,1046.622314,5.097772749,274.6821152,-0.32033
2022-03-22,49.22776545,90.18299452,1148.665867,3.366934572,444.7253067,5
2022-03-23,58.36800018,95.25759741,1133.376,3.367020263,594.0672,1.66667
2022-03-24,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.4375
2022-03-25,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.43478
2022-03-26,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.30303
2022-03-27,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.11628
2022-03-28,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.22917
2022-03-29,58.36800018,95.25759741,1133.376,3.367020263,594.0672,0.67797
2022-03-30,56.8908668,103.8356207,1102.461067,3.390202467,594.0672,0.33333
2022-03-31,50.9971333,127.223107,1016.163467,3.433517174,495.2705243,0.57576
2022-04-01,47.0114665,130.9370532,1119.789333,3.419570721,347.1167653,0.40865
2022-04-02,46.06094986,141.5190666,1016.106667,3.369103628,347.3642933,0.45734
2022-04-03,45.31762665,145.0256531,1007.429333,3.246428373,345.5078333,0.47073
2022-04-04,45.67119999,146.9467866,1057.309067,3.042253778,346.9517467,0.38694
2022-04-05,46.07335975,144.0230476,1083.7008,2.784330458,346.3164248,0.30769
2022-04-06,46.72379984,147.4368728,1041.375467,2.535412072,346.1266533,0.23178
2022-04-07,46.75519985,148.0069157,1002.6612,2.335720931,346.5103217,0.17748
2022-04-08,46.59733318,148.5877217,1015.738267,2.206667976,347.0796361,0.1138
2022-04-09,46.73013319,142.9161999,957.1218,2.124079112,347.0445697,0.10815
2022-04-10,47.03486653,147.3550667,962.008,2.09237836,347.5705667,0.05199
2022-04-11,47.52146657,151.9132,1102.196,1.983022022,346.4360633,0.04476
2022-04-12,47.88933324,154.4729331,1082.790667,1.714881162,345.7141067,0.04909
2022-03-22,47.22380173,97.65191328,1117.161333,7.50038133,346.6299603,0.4
2022-03-23,43.17337254,92.22435174,1219.043055,6.982379947,346.8568609,0.07143
2022-03-24,48.27239994,103.3349333,1119.518667,7.647820898,346.8321081,0.13333
2022-03-25,48.22079982,107.9245332,1117.186667,7.741483918,347.2776585,0.47059
2022-03-26,49.12919989,118.3227999,965.7546667,7.794591272,346.1266533,0.4
2022-03-27,47.41306646,101.7746666,966.4546667,7.965219598,346.6093329,0.57143
2022-03-28,46.88973313,100.7475163,1023.257333,8.12428125,347.3519169,0.49091
2022-03-29,46.96586647,112.1474933,1001.426667,8.217934782,346.1885353,0.21951
2022-03-30,47.65919984,125.7167046,1017.999333,8.252135701,346.2132881,0.48
2022-03-31,47.69186665,133.0153337,958.848,8.323560613,346.9022411,0.77703
2022-04-01,47.17626643,133.6145998,1033.065333,8.451923335,346.6217093,0.57795
2022-04-02,46.30226657,140.7872137,926.9846667,8.542475989,346.4484397,0.32771
2022-04-03,45.37766647,146.3256537,942.5058667,8.574910644,345.9863875,0.44102
2022-04-04,46.00613332,145.2755998,994.4774,8.517005215,346.7702261,0.233
2022-04-05,46.34533317,145.8520356,1038.546889,8.41689047,347.096138,0.26558
2022-04-06,46.76366647,146.7892268,989.6246667,8.282528782,346.9517467,0.42776
2022-04-07,46.68239979,147.8225468,967.9186667,8.142839598,346.7330969,0.28208
2022-04-08,46.57966648,147.4545333,967.2142,8.040327564,346.5392,0.11023
2022-04-09,46.48013317,142.7935201,934.6013333,7.420185848,347.2405293,0.12589
2022-04-10,46.53013317,140.7891331,924.592,3.287947715,346.5392,0.18166
2022-04-11,47.15746657,151.0713331,1045.02,0.192415397,346.2194763,0.09403
2022-04-12,47.80693322,154.5723001,1081.716,0,346.0606459,0.03574
2022-03-22,48.46468955,83.38453118,886.1216,7.08381105,902.992468,0.33333
2022-03-23,48.68069873,85.50292242,975.2104444,7.095182073,905.1598379,0.33333
2022-03-24,49.47113331,88.56566671,900.3502222,7.063152037,903.4491592,0.25
2022-03-25,49.55173309,89.87458665,893.0773333,7.160459305,904.6029104,0.25
2022-03-26,50.20306656,100.3222801,756.9577778,7.262209966,901.7928764,0.14
2022-03-27,48.45039994,82.24475562,765.164,7.449158039,903.5892917,0.59649
2022-03-28,47.76791094,76.82630673,807.8142222,7.660077122,904.1590525,0.26374
2022-03-29,47.94504431,89.75208904,792.5415556,7.812463693,905.6999243,0.4
2022-03-30,49.1341554,105.9959255,811.6964444,7.921707606,903.8030027,0.50932
2022-03-31,48.93179972,109.8106057,771.896,8.059111938,903.8030027,0.0823
2022-04-01,47.82293313,108.5732248,846.2226667,8.402562124,904.7953675,0.70722
2022-04-02,47.2159109,106.7158318,737.319,8.781317821,905.3105973,0.73497
2022-04-03,47.59041935,112.527935,793.4409868,9.14847198,782.4185768,0.01797
2022-04-04,47.40973315,118.2958132,819.2090667,9.43526827,906.0182843,0.34931
2022-04-05,47.8289331,122.5930133,836.0534667,10.06083106,904.2929709,-0.0243
2022-04-06,47.71479986,127.3556933,786.1084,10.86779936,903.8030027,0.2251
2022-03-22,47.57559939,115.4633337,1122.384,10.00352027,444.6923029,0
2022-03-23,50.59199891,112.0320007,1140.48,10.22307907,594.0672,0.75
2022-03-24,50.59199891,112.0320007,1140.48,10.22307907,594.0672,0
2022-03-25,50.59199891,112.0320007,1140.48,10.22307907,594.0672,0.28571
2022-03-26,50.59199891,112.0320007,1140.48,10.22307907,594.0672,0
